lic_ticker,lic_name,year,ex_date,payment_date,dividend_type,dividend_phase,cash_amount,franking_level,corp_tax_rate,franking_credit_amount,grossed_up_amount,drp_price,lic_id
FGX,Future Generation Australia,2017,17/10/2017,27/10/2017,Ordinary,Interim,0.022,1,0.3,0.0094,0.0314,1.1328,
FGX,Future Generation Australia,2017,12/04/2018,27/04/2018,Ordinary,Final,0.022,1,0.3,0.0094,0.0314,1.1638,
FGX,Future Generation Australia,2018,12/10/2018,26/10/2018,Ordinary,Interim,0.023,1,0.3,0.0099,0.0329,1.2636,
FGX,Future Generation Australia,2018,10/04/2019,26/04/2019,Ordinary,Final,0.023,1,0.3,0.0099,0.0329,1.1568,
FGX,Future Generation Australia,2019,11/10/2019,25/10/2019,Ordinary,Interim,0.024,1,0.3,0.0103,0.0343,1.1394,
FGX,Future Generation Australia,2019,15/04/2020,28/04/2020,Ordinary,Final,0.026,1,0.3,0.0111,0.0371,0.9225,
FGX,Future Generation Australia,2020,19/10/2020,30/10/2020,Ordinary,Interim,0.026,1,0.3,0.0111,0.0371,1.1784,
FGX,Future Generation Australia,2020,14/04/2021,26/04/2021,Ordinary,Final,0.026,1,0.3,0.0111,0.0371,1.2772,
FGX,Future Generation Australia,2021,19/11/2021,26/11/2021,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.4041,
FGX,Future Generation Australia,2021,13/04/2022,29/04/2022,Ordinary,Final,0.03,1,0.3,0.0129,0.0429,1.337,
FGX,Future Generation Australia,2022,17/10/2022,28/10/2022,Ordinary,Interim,0.0325,1,0.3,0.0139,0.0464,1.1458,
FGX,Future Generation Australia,2022,12/04/2023,24/04/2023,Ordinary,Final,0.0325,1,0.3,0.0139,0.0464,1.1282,
FGG,Future Generation Global,2016,18/10/2016,31/10/2016,Ordinary,Final,0.01,1,0.3,0.0043,0.0143,1.0766,
FGG,Future Generation Global,2017,17/10/2017,27/10/2017,Ordinary,Final,0.01,1,0.28,0.0038,0.0138,1.1327,
FGG,Future Generation Global,2018,8/10/2018,26/10/2018,Ordinary,Final,0.01,1,0.3,0.0043,0.0143,1.3298,
FGG,Future Generation Global,2019,11/10/2019,25/10/2019,Ordinary,Final,0.015,1,0.3,0.0064,0.0214,1.2767,
FGG,Future Generation Global,2020,12/10/2020,23/10/2020,Ordinary,Final,0.02,1,0.3,0.0086,0.0286,1.3459,
FGG,Future Generation Global,2021,11/10/2021,22/10/2021,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.5403,
FGG,Future Generation Global,2021,16/05/2022,27/05/2022,Ordinary,Final,0.03,1,0.3,0.0129,0.0429,1.2755,
FGG,Future Generation Global,2022,12/10/2022,25/10/2022,Ordinary,Interim,0.035,1,0.3,0.015,0.05,1.1038,
FGG,Future Generation Global,2022,11/04/2023,21/04/2023,Ordinary,Final,0.035,1,0.3,0.015,0.05,1.1516,
PIC,Perpetual Equity Investment Company Limited,2015,25/08/2015,10/09/2015,Ordinary,Final,0.005,1,0.3,0.0021,0.0071,0.93,
PIC,Perpetual Equity Investment Company Limited,2016,3/03/2016,21/03/2016,Ordinary,Interim,0.008,1,0.3,0.0034,0.0114,0.91,
PIC,Perpetual Equity Investment Company Limited,2016,25/08/2016,12/09/2016,Ordinary,Final,0.02,1,0.3,0.0086,0.0286,0.94,
PIC,Perpetual Equity Investment Company Limited,2017,28/02/2017,17/03/2017,Ordinary,Interim,0.022,1,0.3,0.0094,0.0314,0.99,
PIC,Perpetual Equity Investment Company Limited,2017,23/08/2017,8/09/2017,Ordinary,Final,0.025,1,0.3,0.0107,0.0357,1.04,
PIC,Perpetual Equity Investment Company Limited,2018,20/03/2018,11/04/2018,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.09,
PIC,Perpetual Equity Investment Company Limited,2018,18/10/2018,2/11/2018,Ordinary,Final,0.033,1,0.28,0.0125,0.0455,1.1,
PIC,Perpetual Equity Investment Company Limited,2019,3/04/2019,26/04/2019,Ordinary,Interim,0.031,1,0.28,0.0118,0.0428,0.99,
PIC,Perpetual Equity Investment Company Limited,2019,2/10/2019,18/10/2019,Ordinary,Final,0.034,1,0.3,0.0146,0.0486,0.99,
PIC,Perpetual Equity Investment Company Limited,2020,1/04/2020,24/04/2020,Ordinary,Interim,0.032,1,0.3,0.0137,0.0457,0.79,
PIC,Perpetual Equity Investment Company Limited,2020,30/09/2020,23/10/2020,Ordinary,Final,0.028,1,0.3,0.012,0.04,1,
PIC,Perpetual Equity Investment Company Limited,2021,6/04/2021,26/04/2021,Ordinary,Interim,0.028,1,0.3,0.012,0.04,1.22,
PIC,Perpetual Equity Investment Company Limited,2021,28/09/2021,20/10/2021,Ordinary,Final,0.028,1,0.3,0.012,0.04,1.27,
PIC,Perpetual Equity Investment Company Limited,2022,5/04/2022,29/04/2022,Ordinary,Interim,0.028,1,0.3,0.012,0.04,1.33,
PIC,Perpetual Equity Investment Company Limited,2022,27/09/2022,19/10/2022,Ordinary,Final,0.028,1,0.3,0.012,0.04,1.17,
PIC,Perpetual Equity Investment Company Limited,2022,27/09/2022,19/10/2022,Special,Special,0.005,1,0.3,0.0021,0.0071,1.17,
PIC,Perpetual Equity Investment Company Limited,2023,27/03/2023,18/04/2023,Ordinary,Interim,0.033,1,0.3,0.0141,0.0471,1.18,
PIC,Perpetual Equity Investment Company Limited,2023,26/09/2023,18/10/2023,Ordinary,Final,0.04,1,0.3,0.0171,0.0571,1.18,
RG8,Regal Asian Investments Limited,2021,30/08/2021,29/09/2021,Ordinary,Final,0.055,1,0.3,0.0236,0.0786,2.1377,
RG8,Regal Asian Investments Limited,2022,16/03/2022,19/04/2022,Ordinary,Interim,0.05,1,0.3,0.0214,0.0714,2.0419,
RG8,Regal Asian Investments Limited,2022,29/08/2022,30/09/2022,Ordinary,Final,0.05,0.51,0.3,0.011,0.061,1.9364,
RG8,Regal Asian Investments Limited,2023,27/02/2023,29/03/2023,Ordinary,Interim,0.05,1,0.3,0.0214,0.0714,2.0462,
RG8,Regal Asian Investments Limited,2023,24/08/2023,25/09/2023,Ordinary,Final,0.05,1,0.3,0.0214,0.0714,1.9132,
ALI,Argo Global Listed Infrastructure Limited,2016,25/02/2016,18/03/2016,Ordinary,Interim,0.005,0,0,0,0.005,1.68,
ALI,Argo Global Listed Infrastructure Limited,2016,30/08/2016,14/09/2016,Ordinary,Final,0.025,0,0,0,0.025,1.78,
ALI,Argo Global Listed Infrastructure Limited,2017,3/03/2017,24/03/2017,Ordinary,Interim,0.01,0,0,0,0.01,1.71,
ALI,Argo Global Listed Infrastructure Limited,2017,8/09/2017,29/09/2017,Ordinary,Final,0.025,0,0,0,0.025,1.74,
ALI,Argo Global Listed Infrastructure Limited,2018,2/03/2018,23/03/2018,Ordinary,Interim,0.0125,0,0,0,0.0125,1.69,
ALI,Argo Global Listed Infrastructure Limited,2018,7/09/2018,28/09/2018,Ordinary,Final,0.025,1,0.28,0.0095,0.0345,1.91,
ALI,Argo Global Listed Infrastructure Limited,2019,1/03/2019,22/03/2019,Ordinary,Interim,0.025,1,0.28,0.0095,0.0345,2.01,
ALI,Argo Global Listed Infrastructure Limited,2019,6/09/2019,27/09/2019,Ordinary,Final,0.04,1,0.3,0.0171,0.0571,2.34,
ALI,Argo Global Listed Infrastructure Limited,2020,28/02/2020,20/03/2020,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.82,
ALI,Argo Global Listed Infrastructure Limited,2020,11/09/2020,2/10/2020,Ordinary,Final,0.045,1,0.3,0.0193,0.0643,2.07,
ALI,Argo Global Listed Infrastructure Limited,2021,5/03/2021,26/03/2021,Ordinary,Interim,0.035,1,0.3,0.015,0.05,2.03,
ALI,Argo Global Listed Infrastructure Limited,2021,10/09/2021,1/10/2021,Ordinary,Final,0.045,1,0.3,0.0193,0.0643,2.4,
ALI,Argo Global Listed Infrastructure Limited,2022,4/03/2022,25/03/2022,Ordinary,Interim,0.035,1,0.3,0.015,0.05,2.29,
ALI,Argo Global Listed Infrastructure Limited,2022,9/09/2022,30/09/2022,Ordinary,Final,0.045,1,0.3,0.0193,0.0643,2.57,
ALI,Argo Global Listed Infrastructure Limited,2023,3/03/2023,24/03/2023,Ordinary,Interim,0.04,1,0.3,0.0171,0.0571,2.33,
ALI,Argo Global Listed Infrastructure Limited,2023,8/09/2023,29/09/2023,Ordinary,Final,0.045,1,0.3,0.0193,0.0643,2.12,
PMC,Platinum Capital Limited,2014,18/02/2014,10/03/2014,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.75,
PMC,Platinum Capital Limited,2014,21/08/2014,8/09/2014,Ordinary,Final,0.05,1,0.3,0.0214,0.0714,1.74,
PMC,Platinum Capital Limited,2015,18/02/2015,13/03/2015,Ordinary,Interim,0.05,1,0.3,0.0214,0.0714,1.73,
PMC,Platinum Capital Limited,2015,18/08/2015,11/09/2015,Ordinary,Final,0.06,1,0.3,0.0257,0.0857,1.82,
PMC,Platinum Capital Limited,2016,12/02/2016,4/03/2016,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.54,
PMC,Platinum Capital Limited,2016,24/08/2016,13/09/2016,Ordinary,Final,0.04,1,0.3,0.0171,0.0571,1.49,
PMC,Platinum Capital Limited,2017,21/02/2017,13/03/2017,Ordinary,Interim,0.04,1,0.3,0.0171,0.0571,1.54,
PMC,Platinum Capital Limited,2017,22/08/2017,11/09/2017,Ordinary,Final,0.06,1,0.3,0.0257,0.0857,1.6397,
PMC,Platinum Capital Limited,2018,23/02/2018,13/03/2018,Ordinary,Interim,0.04,1,0.3,0.0171,0.0571,1.9263,
PMC,Platinum Capital Limited,2018,24/08/2018,12/09/2018,Ordinary,Final,0.06,1,0.3,0.0257,0.0857,1.7972,
PMC,Platinum Capital Limited,2019,26/08/2019,19/03/2019,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.6246,
PMC,Platinum Capital Limited,2019,27/02/2019,19/03/2019,Special,Special,0.03,1,0.3,0.0129,0.0429,1.6246,
PMC,Platinum Capital Limited,2019,28/02/2020,13/09/2019,Ordinary,Final,0.04,1,0.3,0.0171,0.0571,1.4527,
PMC,Platinum Capital Limited,2020,11/03/2020,19/03/2020,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.2887,
PMC,Platinum Capital Limited,2020,31/08/2020,21/09/2020,Ordinary,Final,0.03,1,0.3,0.0129,0.0429,1.2467,
PMC,Platinum Capital Limited,2021,25/02/2021,18/03/2021,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.4661,
PMC,Platinum Capital Limited,2021,26/08/2021,16/09/2021,Ordinary,Final,0.04,1,0.3,0.0171,0.0571,1.4588,
PMC,Platinum Capital Limited,2022,24/02/2022,18/03/2022,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.4645,
PMC,Platinum Capital Limited,2022,25/08/2022,15/09/2022,Ordinary,Final,0.03,1,0.3,0.0129,0.0429,1.2705,
PMC,Platinum Capital Limited,2023,23/02/2023,17/03/2023,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.3411,
PMC,Platinum Capital Limited,2023,24/08/2023,15/09/2023,Ordinary,Final,0.03,1,0.3,0.0129,0.0429,1.2996,
WMI,WAM Microcap Limited,2018,12/04/2018,27/04/2018,Ordinary,Interim,0.02,1,0.3,0.0086,0.0286,1.3571,
WMI,WAM Microcap Limited,2018,12/10/2018,26/10/2018,Ordinary,Final,0.02,1,0.3,0.0086,0.0286,1.3985,
WMI,WAM Microcap Limited,2018,12/10/2028,26/10/2018,Special,Special,0.02,1,0.3,0.0086,0.0286,1.3985,
WMI,WAM Microcap Limited,2019,10/04/2019,26/04/2019,Ordinary,Interim,0.0225,1,0.3,0.0096,0.0321,1.1763,
WMI,WAM Microcap Limited,2019,4/10/2019,18/10/2019,Ordinary,Final,0.0225,1,0.3,0.0096,0.0321,1.3808,
WMI,WAM Microcap Limited,2019,4/10/2019,18/10/2019,Special,Special,0.0225,1,0.3,0.0096,0.0321,1.3808,
WMI,WAM Microcap Limited,2020,6/04/2020,21/04/2020,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.0812,
WMI,WAM Microcap Limited,2020,12/10/2020,23/10/2020,Ordinary,Final,0.03,1,0.3,0.0129,0.0429,1.5971,
WMI,WAM Microcap Limited,2020,12/10/2020,23/10/2020,Special,Special,0.03,1,0.3,0.0129,0.0429,1.5971,
WMI,WAM Microcap Limited,2021,7/04/2021,20/04/2021,Ordinary,Interim,0.04,1,0.3,0.0171,0.0571,2.1274,
WMI,WAM Microcap Limited,2021,11/10/2021,22/10/2021,Ordinary,Final,0.04,1,0.3,0.0171,0.0571,2.0047,
WMI,WAM Microcap Limited,2021,11/10/2021,22/10/2021,Special,Special,0.04,1,0.3,0.0171,0.0571,2.0047,
WMI,WAM Microcap Limited,2022,4/04/2022,14/04/2022,Ordinary,Interim,0.05,1,0.3,0.0214,0.0714,1.8519,
WMI,WAM Microcap Limited,2022,4/10/2022,17/10/2022,Ordinary,Final,0.05,1,0.3,0.0214,0.0714,1.4888,
WMI,WAM Microcap Limited,2023,12/04/2023,24/04/2023,Ordinary,Interim,0.0525,1,0.3,0.0225,0.075,1.5233,
WMI,WAM Microcap Limited,2023,3/10/2023,16/10/2023,Ordinary,Final,0.0525,1,0.3,0.0225,0.075,1.4091,
PAI,Platinum Asia Investments Limited,2017,22/08/2017,13/09/2017,Ordinary,Final,0.01,1,0.3,0.0043,0.0143,1.018,
PAI,Platinum Asia Investments Limited,2018,2/03/2018,19/03/2018,Ordinary,Interim,0.04,1,0.3,0.0171,0.0571,1.2706,
PAI,Platinum Asia Investments Limited,2018,24/08/2018,17/09/2018,Ordinary,Final,0.06,1,0.3,0.0257,0.0857,1.1799,
PAI,Platinum Asia Investments Limited,2019,5/03/2019,25/03/2019,Ordinary,Interim,0.02,1,0.3,0.0086,0.0286,1.0779,
PAI,Platinum Asia Investments Limited,2019,5/09/2019,23/09/2019,Ordinary,Final,0.02,1,0.3,0.0086,0.0286,0.9136,
PAI,Platinum Asia Investments Limited,2020,5/03/2020,25/03/2020,Ordinary,Interim,0.02,1,0.3,0.0086,0.0286,0.9479,
PAI,Platinum Asia Investments Limited,2020,26/08/2020,16/09/2020,Ordinary,Final,0.03,1,0.3,0.0129,0.0429,1.1215,
PAI,Platinum Asia Investments Limited,2021,25/02/2021,18/03/2021,Ordinary,Interim,0.04,1,0.3,0.0171,0.0571,1.3372,
PAI,Platinum Asia Investments Limited,2021,26/08/2021,16/09/2021,Ordinary,Final,0.06,1,0.3,0.0257,0.0857,1.1621,
PAI,Platinum Asia Investments Limited,2022,24/02/2022,18/03/2022,Ordinary,Interim,0.025,1,0.3,0.0107,0.0357,1.032,
PAI,Platinum Asia Investments Limited,2022,25/08/2022,15/09/2022,Ordinary,Final,0.025,1,0.25,0.0083,0.0333,0.8521,
PAI,Platinum Asia Investments Limited,2023,23/02/2023,17/03/2023,Ordinary,Interim,0.025,1,0.25,0.0083,0.0333,0.9047,
PAI,Platinum Asia Investments Limited,2023,24/08/2023,15/09/2023,Ordinary,Final,0.025,1,0.25,0.0083,0.0333,0.8334,
AMH,AMCIL Limited,2014,12/08/2014,26/08/2014,Ordinary,Final,0.025,1,0.3,0.0107,0.0357,0.94,
AMH,AMCIL Limited,2014,12/08/2014,26/08/2014,Special,Special,0.04,1,0.3,0.0171,0.0571,0.94,
AMH,AMCIL Limited,2015,11/08/2015,25/08/2015,Ordinary,Final,0.04,1,0.3,0.0171,0.0571,0.85,
AMH,AMCIL Limited,2016,8/08/2016,25/08/2016,Ordinary,Final,0.035,1,0.3,0.015,0.05,0.95,
AMH,AMCIL Limited,2017,7/08/2017,24/08/2017,Ordinary,Final,0.035,1,0.3,0.015,0.05,0.88,
AMH,AMCIL Limited,2018,6/08/2018,24/08/2018,Ordinary,Final,0.0425,1,0.3,0.0182,0.0607,0.91,
AMH,AMCIL Limited,2019,30/01/2019,22/02/2019,Ordinary,Interim,0.02,1,0.3,0.0086,0.0286,0.86,
AMH,AMCIL Limited,2019,30/01/2019,22/02/2019,Special,Special,0.015,1,0.3,0.0064,0.0214,0.86,
AMH,AMCIL Limited,2019,1/08/2019,23/08/2019,Ordinary,Final,0.035,1,0.3,0.015,0.05,0.87,
AMH,AMCIL Limited,2020,4/08/2020,27/08/2020,Ordinary,Final,0.025,1,0.3,0.0107,0.0357,0.92,
AMH,AMCIL Limited,2021,4/08/2021,26/08/2021,Ordinary,Final,0.025,1,0.3,0.0107,0.0357,1.27,
AMH,AMCIL Limited,2021,4/08/2021,26/08/2021,Special,Special,0.02,1,0.3,0.0086,0.0286,1.27,
AMH,AMCIL Limited,2022,7/02/2022,24/02/2022,Ordinary,Interim,0.01,1,0.3,0.0043,0.0143,1.21,
AMH,AMCIL Limited,2022,3/08/2022,25/08/2022,Ordinary,Final,0.025,1,0.3,0.0107,0.0357,1.09,
AMH,AMCIL Limited,2023,1/02/2023,23/02/2023,Ordinary,Interim,0.01,1,0.3,0.0043,0.0143,1.04,
AMH,AMCIL Limited,2023,4/08/2023,24/08/2023,Ordinary,Final,0.025,1,0.3,0.0107,0.0357,0.97,
AMH,AMCIL Limited,2023,4/08/2023,24/08/2023,Special,Special,0.015,1,0.3,0.0064,0.0214,0.97,
CDM,Cadence Capital Limited,2014,9/04/2014,24/04/2014,Ordinary,Interim,0.05,1,0.3,0.0214,0.0714,1.4089,
CDM,Cadence Capital Limited,2014,17/09/2014,30/09/2014,Ordinary,Final,0.05,1,0.3,0.0214,0.0714,1.3592,
CDM,Cadence Capital Limited,2015,25/03/2015,10/04/2015,Ordinary,Interim,0.05,1,0.3,0.0214,0.0714,1.3798,
CDM,Cadence Capital Limited,2015,20/10/2015,29/10/2015,Ordinary,Final,0.05,1,0.3,0.0214,0.0714,1.4077,
CDM,Cadence Capital Limited,2015,20/10/2015,29/10/2015,Special,Special,0.01,1,0.3,0.0043,0.0143,1.4077,
CDM,Cadence Capital Limited,2016,27/04/2016,12/05/2016,Ordinary,Interim,0.05,1,0.3,0.0214,0.0714,1.2501,
CDM,Cadence Capital Limited,2016,18/10/2016,27/10/2016,Ordinary,Final,0.04,1,0.3,0.0171,0.0571,1.187,
CDM,Cadence Capital Limited,2017,12/04/2017,28/04/2017,Ordinary,Interim,0.04,1,0.3,0.0171,0.0571,1.1822,
CDM,Cadence Capital Limited,2017,8/09/2017,18/09/2017,Ordinary,Final,0.04,1,0.3,0.0171,0.0571,1.2622,
CDM,Cadence Capital Limited,2018,9/04/2018,23/04/2018,Ordinary,Interim,0.04,1,0.3,0.0171,0.0571,1.2295,
CDM,Cadence Capital Limited,2018,7/09/2018,17/09/2018,Ordinary,Final,0.04,1,0.3,0.0171,0.0571,1.1931,
CDM,Cadence Capital Limited,2019,29/04/2019,13/05/2019,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,0.775,
CDM,Cadence Capital Limited,2019,18/10/2019,30/10/2019,Ordinary,Final,0.02,1,0.3,0.0086,0.0286,0.745,
CDM,Cadence Capital Limited,2020,29/04/2020,13/05/2020,Ordinary,Interim,0.02,1,0.3,0.0086,0.0286,0.53,
CDM,Cadence Capital Limited,2020,19/10/2020,30/10/2020,Ordinary,Final,0.02,1,0.3,0.0086,0.0286,0.785,
CDM,Cadence Capital Limited,2021,29/04/2021,13/05/2021,Ordinary,Interim,0.02,1,0.3,0.0086,0.0286,1.08,
CDM,Cadence Capital Limited,2021,18/10/2021,29/10/2021,Ordinary,Final,0.03,1,0.3,0.0129,0.0429,1.065,
CDM,Cadence Capital Limited,2022,31/03/2022,14/04/2022,Ordinary,Interim,0.04,1,0.3,0.0171,0.0571,1.0075,
CDM,Cadence Capital Limited,2022,17/10/2022,28/10/2022,Ordinary,Final,0.04,1,0.3,0.0171,0.0571,0.92,
CDM,Cadence Capital Limited,2023,14/04/2023,28/04/2023,Ordinary,Interim,0.04,1,0.3,0.0171,0.0571,0.85,
CDM,Cadence Capital Limited,2023,16/10/2023,31/10/2023,Ordinary,Final,0.03,1,0.3,0.0129,0.0429,0.7238,
WAX,WAM Research Limited,2014,11/04/2014,30/04/2014,Ordinary,Interim,0.0375,1,0.3,0.0161,0.0536,1.122,
WAX,WAM Research Limited,2014,13/10/2014,24/10/2014,Ordinary,Final,0.0375,1,0.3,0.0161,0.0536,1.097,
WAX,WAM Research Limited,2015,18/05/2015,28/05/2015,Ordinary,Interim,0.04,1,0.3,0.0171,0.0571,1.1362,
WAX,WAM Research Limited,2015,12/10/2015,23/10/2015,Ordinary,Final,0.04,1,0.3,0.0171,0.0571,1.1932,
WAX,WAM Research Limited,2016,13/04/2016,29/04/2016,Ordinary,Interim,0.0425,1,0.3,0.0182,0.0607,1.2645,
WAX,WAM Research Limited,2016,17/10/2016,28/10/2016,Ordinary,Final,0.0425,1,0.3,0.0182,0.0607,1.5766,
WAX,WAM Research Limited,2017,6/04/2017,21/04/2017,Ordinary,Interim,0.045,1,0.3,0.0193,0.0643,1.5116,
WAX,WAM Research Limited,2017,17/10/2017,27/10/2017,Ordinary,Final,0.045,1,0.3,0.0193,0.0643,1.5401,
WAX,WAM Research Limited,2018,12/04/2018,27/04/2018,Ordinary,Interim,0.0475,1,0.3,0.0204,0.0679,1.4692,
WAX,WAM Research Limited,2018,12/10/2018,26/10/2018,Ordinary,Final,0.0475,1,0.3,0.0204,0.0679,1.4986,
WAX,WAM Research Limited,2019,10/04/2019,26/04/2019,Ordinary,Interim,0.0485,1,0.3,0.0208,0.0693,1.2917,
WAX,WAM Research Limited,2019,4/10/2019,18/10/2019,Ordinary,Final,0.0485,1,0.3,0.0208,0.0693,1.3811,
WAX,WAM Research Limited,2020,6/04/2020,21/04/2020,Ordinary,Interim,0.049,1,0.3,0.021,0.07,1.1581,
WAX,WAM Research Limited,2020,12/10/2020,23/10/2020,Ordinary,Final,0.049,1,0.3,0.021,0.07,1.4057,
WAX,WAM Research Limited,2021,7/04/2021,20/04/2021,Ordinary,Interim,0.0495,1,0.3,0.0212,0.0707,1.6495,
WAX,WAM Research Limited,2021,11/10/2021,22/10/2021,Ordinary,Final,0.0495,1,0.3,0.0212,0.0707,1.6491,
WAX,WAM Research Limited,2022,4/04/2022,14/04/2022,Ordinary,Interim,0.05,1,0.3,0.0214,0.0714,1.6405,
WAX,WAM Research Limited,2022,4/10/2022,17/10/2022,Ordinary,Final,0.05,1,0.3,0.0214,0.0714,1.3001,
WAX,WAM Research Limited,2023,11/04/2023,21/04/2023,Ordinary,Interim,0.05,1,0.3,0.0214,0.0714,1.2228,
WAX,WAM Research Limited,2023,3/10/2023,16/10/2023,Ordinary,Final,0.05,0.6,0.3,0.0129,0.0629,1.0439,
PIA,Pengana International Equities Limited,2014,1/04/2014,16/04/2014,Ordinary,Interim,0.035,0,0.3,0,0.035,1.03,
PIA,Pengana International Equities Limited,2014,18/09/2014,1/10/2014,Ordinary,Final,0.03,0.23,0.3,0.003,0.033,1.12,
PIA,Pengana International Equities Limited,2015,15/04/2015,29/04/2015,Ordinary,Interim,0.04,0.18,0.3,0.0031,0.0431,1.21,
PIA,Pengana International Equities Limited,2015,3/09/2015,18/09/2015,Ordinary,Final,0.08,0,0.3,0,0.08,1.08,
PIA,Pengana International Equities Limited,2016,7/04/2016,22/04/2016,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.16,
PIA,Pengana International Equities Limited,2016,22/09/2016,30/09/2016,Ordinary,Final,0.035,1,0.3,0.015,0.05,1.39,
PIA,Pengana International Equities Limited,2017,3/04/2017,21/04/2017,Ordinary,Interim,0.035,1,0.3,0.015,0.05,1.19,
PIA,Pengana International Equities Limited,2017,21/09/2017,6/10/2017,Ordinary,Final,0.035,1,0.3,0.015,0.05,1.1298,
PIA,Pengana International Equities Limited,2018,12/04/2018,30/04/2018,Ordinary,Interim,0.035,1,0.3,0.015,0.05,1.15,
PIA,Pengana International Equities Limited,2018,20/09/2018,28/09/2018,Ordinary,Final,0.035,1,0.28,0.0133,0.0483,1.1693,
PIA,Pengana International Equities Limited,2019,11/04/2019,7/05/2019,Ordinary,Interim,0.035,1,0.28,0.0133,0.0483,1.09,
PIA,Pengana International Equities Limited,2019,4/11/2019,19/11/2019,Ordinary,Final,0.035,0.67,0.28,0.0089,0.0439,1.0874,
PIA,Pengana International Equities Limited,2020,8/04/2020,30/04/2020,Ordinary,Interim,0.025,1,0.28,0.0095,0.0345,0.97,
PIA,Pengana International Equities Limited,2020,8/10/2020,23/10/2020,Ordinary,Final,0.025,1,0.3,0.0107,0.0357,1.1818,
PIA,Pengana International Equities Limited,2021,6/01/2021,22/01/2021,Ordinary,Interim,0.0125,1,0.3,0.0054,0.0179,1.1286,
PIA,Pengana International Equities Limited,2021,7/04/2021,29/04/2021,Ordinary,Interim,0.0125,1,0.3,0.0054,0.0179,1.2003,
PIA,Pengana International Equities Limited,2021,28/05/2021,15/06/2021,Ordinary,Interim,0.0125,1,0.3,0.0054,0.0179,1.2403,
PIA,Pengana International Equities Limited,2021,7/09/2021,22/09/2021,Ordinary,Final,0.0135,1,0.3,0.0058,0.0193,1.4282,
PIA,Pengana International Equities Limited,2022,30/11/2021,15/12/2021,Ordinary,Interim,0.0135,1,0.3,0.0058,0.0193,1.4043,
PIA,Pengana International Equities Limited,2022,28/02/2022,15/03/2022,Ordinary,Interim,0.0135,1,0.3,0.0058,0.0193,1.2175,
PIA,Pengana International Equities Limited,2022,31/05/2022,15/06/2022,Ordinary,Interim,0.0135,1,0.3,0.0058,0.0193,1.0039,
PIA,Pengana International Equities Limited,2022,31/08/2022,15/09/2022,Ordinary,Final,0.0135,1,0.25,0.0045,0.018,1.0054,
PIA,Pengana International Equities Limited,2023,30/11/2022,15/12/2022,Ordinary,Interim,0.0135,1,0.25,0.0045,0.018,0.9226,
PIA,Pengana International Equities Limited,2023,28/02/2023,15/03/2023,Ordinary,Interim,0.0135,1,0.25,0.0045,0.018,0.9524,
PIA,Pengana International Equities Limited,2023,31/05/2023,15/06/2023,Ordinary,Interim,0.0135,1,0.25,0.0045,0.018,0.9803,
PIA,Pengana International Equities Limited,2023,31/08/2023,15/09/2023,Ordinary,Final,0.0135,1,0.25,0.0045,0.018,1.0641,
PIA,Pengana International Equities Limited,2024,30/11/2023,15/12/2023,Ordinary,Interim,0.0135,1,0.25,0.0045,0.018,1.0416,
PL8,Plato Income Maximiser Limited,2024,14/12/2023,29/12/2023,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.18,
